zip_code,latitude,longitude,city,state,county,active
72573,36.0688,-91.791,Sage,AR,Izard County,True
72575,35.6919,-91.5989,Salado,AR,Independence County,True
72576,36.3766,-91.8759,Salem,AR,Fulton County,True
72577,36.0664,-91.642,Sidney,AR,Izard County,True
72578,36.4747,-91.8891,Sturkie,AR,Fulton County,True
72579,35.7545,-91.5073,Sulphur Rock,AR,Independence County,True
72581,35.547,-91.9704,Tumbling Shoals,AR,Cleburne County,True
72583,36.3924,-91.9932,Viola,AR,Fulton County,True
72584,36.163,-91.8471,Violet Hill,AR,Izard County,True
72585,36.1865,-92.0088,Wideman,AR,Izard County,True
72587,36.2345,-91.8154,Wiseman,AR,Izard County,True
72601,36.2417,-93.1062,Harrison,AR,Boone County,True
72602,36.2298,-93.1077,Harrison,AR,Boone County,True
72611,36.2998,-93.2792,Alpena,AR,Carroll County,True
72613,36.4311,-93.6994,Beaver,AR,Carroll County,True
72615,36.3083,-93.0321,Bergman,AR,Boone County,True
72616,36.3519,-93.5587,Berryville,AR,Carroll County,True
72617,36.0068,-92.3917,Big Flat,AR,Baxter County,True
72619,36.371,-92.5938,Bull Shoals,AR,Marion County,True
72623,36.4724,-92.3296,Clarkridge,AR,Baxter County,True
72624,36.0979,-93.3099,Compton,AR,Newton County,True
72626,36.2712,-92.5354,Cotter,AR,Baxter County,True
72628,35.853,-93.3174,Deer,AR,Newton County,True
72629,35.7252,-92.5575,Dennard,AR,Van Buren County,True
72630,36.4645,-92.9202,Diamond City,AR,Boone County,True
72631,36.435,-93.7673,Eureka Springs,AR,Carroll County,True
72632,36.4175,-93.7379,Eureka Springs,AR,Carroll County,True
72633,36.1534,-92.915,Everton,AR,Boone County,True
72634,36.2682,-92.578,Flippin,AR,Marion County,True
72635,36.3175,-92.4736,Gassville,AR,Baxter County,True
72636,35.9879,-92.7163,Gilbert,AR,Searcy County,True
72638,36.3224,-93.4059,Green Forest,AR,Carroll County,True
72639,35.9991,-92.5042,Harriet,AR,Searcy County,True
72640,36.0152,-93.046,Hasty,AR,Newton County,True
72641,36.0038,-93.2048,Jasper,AR,Newton County,True
72642,36.373,-92.5422,Lakeview,AR,Baxter County,True
72643,36.9404,-92.9528,Lead Hill,MO,Webster County,True
72644,36.3848,-93.0039,Lead Hill,AR,Boone County,True
72645,35.8272,-92.5663,Leslie,AR,Searcy County,True
72648,36.0695,-93.1566,Marble Falls,AR,Newton County,True
72650,35.9267,-92.6402,Marshall,AR,Searcy County,True
72651,36.3933,-92.4881,Midway,AR,Baxter County,True
72653,36.3312,-92.3753,Mountain Home,AR,Baxter County,True
72654,36.3353,-92.3852,Mountain Home,AR,Baxter County,True
72655,35.9407,-93.0654,Mount Judea,AR,Newton County,True
72657,35.919,-92.1272,Timbo,AR,Stone County,True
72658,36.2066,-92.273,Norfork,AR,Baxter County,True
72659,36.2095,-92.2843,Norfork,AR,Baxter County,True
72660,36.4613,-93.4321,Oak Grove,AR,Carroll County,True
72661,36.4442,-92.5832,Oakland,AR,Marion County,True
72662,36.4612,-93.1888,Omaha,AR,Boone County,True
72663,35.9403,-92.3459,Onia,AR,Stone County,True
72666,35.9451,-93.2677,Parthenon,AR,Newton County,True
72668,36.435,-92.7615,Peel,AR,Marion County,True
72669,36.0675,-92.8864,Pindall,AR,Searcy County,True
72670,36.0242,-93.3646,Ponca,AR,Newton County,True
72672,36.2486,-92.8416,Pyatt,AR,Marion County,True
72675,35.9877,-92.7928,Saint Joe,AR,Searcy County,True
72677,36.2523,-92.6907,Summit,AR,Marion County,True
72679,35.7341,-92.8391,Tilly,AR,Searcy County,True
72680,35.8845,-92.2913,Timbo,AR,Stone County,True
72682,36.1351,-92.7541,Valley Springs,AR,Marion County,True
72683,35.9473,-93.0774,Vendor,AR,Newton County,True
72685,36.083,-92.9716,Western Grove,AR,Newton County,True
72686,35.7681,-92.8668,Witts Springs,AR,Searcy County,True
72687,36.2253,-92.7245,Yellville,AR,Marion County,True
72701,36.052,-94.1534,Fayetteville,AR,Washington County,True
72702,36.0626,-94.1574,Fayetteville,AR,Washington County,True
72703,36.0992,-94.1716,Fayetteville,AR,Washington County,True
72704,36.0877,-94.3093,Fayetteville,AR,Washington County,True
72711,36.4047,-94.0713,Avoca,AR,Benton County,True
72712,36.3577,-94.2224,Bentonville,AR,Benton County,True
72713,36.3115,-94.3503,Bentonville,AR,Benton County,True
72714,36.4676,-94.2166,Bella Vista,AR,Benton County,True
72715,36.4677,-94.3209,Bella Vista,AR,Benton County,True
72716,36.3729,-94.2088,Bentonville,AR,Benton County,True
72717,35.8477,-94.4441,Canehill,AR,Washington County,True
72718,36.2738,-94.2183,Cave Springs,AR,Benton County,True
72719,36.367,-94.3089,Centerton,AR,Benton County,True
72721,35.8607,-93.8112,Combs,AR,Madison County,True
72722,36.3347,-94.4534,Decatur,AR,Benton County,True
72727,36.0177,-94.0073,Elkins,AR,Washington County,True
72728,36.21,-94.2546,Elm Springs,AR,Benton County,True
72729,35.7823,-94.4638,Evansville,AR,Washington County,True
72730,36.0436,-94.2539,Farmington,AR,Washington County,True
72732,36.4288,-93.9512,Garfield,AR,Benton County,True
72733,36.4864,-93.9277,Gateway,AR,Benton County,True
72734,36.2652,-94.4751,Gentry,AR,Benton County,True
72735,36.0876,-93.9666,Goshen,AR,Washington County,True
72736,36.4155,-94.4779,Gravette,AR,Benton County,True
72737,35.9942,-94.1752,Greenland,AR,Washington County,True
72738,36.1422,-93.8633,Hindsville,AR,Madison County,True
72739,36.4416,-94.339,Hiwasse,AR,Benton County,True
72740,36.1043,-93.7279,Huntsville,AR,Madison County,True
72741,36.1329,-94.1655,Johnson,AR,Washington County,True
72742,36.0485,-93.5044,Kingston,AR,Madison County,True
72744,35.9569,-94.4272,Lincoln,AR,Washington County,True
72745,36.2554,-94.1308,Lowell,AR,Benton County,True
72747,36.3811,-94.5783,Maysville,AR,Benton County,True
72749,35.8654,-94.4432,Morrow,AR,Washington County,True
72751,36.4539,-94.118,Pea Ridge,AR,Benton County,True
72752,35.8346,-93.6181,Pettigrew,AR,Madison County,True
72753,35.9918,-94.3169,Prairie Grove,AR,Washington County,True
72756,36.3363,-94.1148,Rogers,AR,Benton County,True
72757,36.332,-94.1185,Rogers,AR,Benton County,True
72758,36.3169,-94.1545,Rogers,AR,Benton County,True
72760,35.8496,-93.7347,Saint Paul,AR,Madison County,True
72761,36.18,-94.528,Siloam Springs,AR,Benton County,True
72762,36.1835,-94.1762,Springdale,AR,Washington County,True
72764,36.1716,-94.0428,Springdale,AR,Washington County,True
72765,36.1725,-94.1535,Springdale,AR,Washington County,True
72766,36.1867,-94.1288,Springdale,AR,Washington County,True
72768,36.4794,-94.4521,Sulphur Springs,AR,Benton County,True
72769,36.0138,-94.5,Summers,AR,Washington County,True
72770,36.15,-94.2429,Tontitown,AR,Washington County,True
72773,36.0114,-93.8526,Wesley,AR,Madison County,True
72774,35.9082,-94.2304,West Fork,AR,Washington County,True
72776,35.9356,-93.621,Witter,AR,Madison County,True
72801,35.2842,-93.1315,Russellville,AR,Pope County,True
72802,35.3067,-93.0712,Russellville,AR,Pope County,True
72811,35.2784,-93.1338,Russellville,AR,Pope County,True
72812,35.4231,-93.0544,Russellville,AR,Pope County,True
72820,35.41,-93.7286,Alix,AR,Franklin County,True
72821,35.4346,-93.7598,Altus,AR,Franklin County,True
72823,35.2449,-92.9507,Atkins,AR,Pope County,True
72824,35.1038,-93.4518,Belleville,AR,Yell County,True
72826,35.1304,-93.7116,Blue Mountain,AR,Logan County,True
72827,34.9016,-93.5919,Bluffton,AR,Yell County,True
72828,34.9161,-93.5157,Briggsville,AR,Yell County,True
72829,35.1018,-93.1773,Centerville,AR,Yell County,True
72830,35.4908,-93.4911,Clarksville,AR,Johnson County,True
72832,35.4371,-93.672,Coal Hill,AR,Johnson County,True
72833,35.0495,-93.3929,Danville,AR,Yell County,True
72834,35.1955,-93.1873,Dardanelle,AR,Yell County,True
72835,35.278,-93.3462,Delaware,AR,Logan County,True
72837,35.4074,-93.1355,Dover,AR,Pope County,True
72838,34.8881,-93.6802,Gravelly,AR,Yell County,True
72839,35.6155,-93.2726,Hagarville,AR,Johnson County,True
72840,35.4436,-93.6142,Hartman,AR,Johnson County,True
72841,34.8762,-93.764,Harvey,AR,Scott County,True
72842,35.0832,-93.5955,Havana,AR,Yell County,True
72843,35.5499,-92.9616,Hector,AR,Pope County,True
72845,35.3749,-93.3618,Knoxville,AR,Johnson County,True
72846,35.4349,-93.3552,Lamar,AR,Johnson County,True
72847,35.3744,-93.2736,London,AR,Pope County,True
72851,35.3189,-93.4446,New Blaine,AR,Logan County,True
72852,35.7095,-93.5585,Oark,AR,Johnson County,True
72853,35.0309,-93.2136,Ola,AR,Yell County,True
72854,35.6575,-93.4311,Ozone,AR,Johnson County,True
72855,35.2941,-93.7265,Paris,AR,Logan County,True
72856,35.7854,-93.0812,Pelsor,AR,Newton County,True
72857,34.9668,-93.3099,Plainview,AR,Yell County,True
72858,35.2398,-93.0564,Pottsville,AR,Pope County,True
72860,34.9475,-93.4017,Rover,AR,Yell County,True
72863,35.3585,-93.5454,Scranton,AR,Logan County,True
72865,35.3153,-93.5991,Subiaco,AR,Logan County,True
72901,35.3653,-94.411,Fort Smith,AR,Sebastian County,True
72902,35.3862,-94.4091,Fort Smith,AR,Sebastian County,True
72903,35.3427,-94.3784,Fort Smith,AR,Sebastian County,True
72904,35.4051,-94.3872,Fort Smith,AR,Sebastian County,True
72905,35.3859,-94.3985,Fort Smith,AR,Sebastian County,True
72906,35.3859,-94.3985,Fort Smith,AR,Sebastian County,True
72908,35.3219,-94.4028,Fort Smith,AR,Sebastian County,True
72913,35.3859,-94.3985,Fort Smith,AR,Sebastian County,True
72914,35.3859,-94.3985,Fort Smith,AR,Sebastian County,True
72916,35.2502,-94.3703,Fort Smith,AR,Sebastian County,True
72917,35.3859,-94.3985,Fort Smith,AR,Sebastian County,True
72918,35.3859,-94.3985,Fort Smith,AR,Sebastian County,True
72919,35.3859,-94.3985,Fort Smith,AR,Sebastian County,True
72921,35.5,-94.2073,Alma,AR,Crawford County,True
72923,35.333,-94.3082,Barling,AR,Sebastian County,True
72926,34.7654,-94.0629,Boles,AR,Scott County,True
72927,35.1364,-93.9274,Booneville,AR,Logan County,True
72928,35.2971,-93.9454,Branch,AR,Franklin County,True
72930,35.4252,-94.0409,Cecil,AR,Franklin County,True
72932,35.603,-94.3749,Cedarville,AR,Crawford County,True
72933,35.3115,-94.0337,Charleston,AR,Franklin County,True
72934,35.6898,-94.202,Chester,AR,Crawford County,True
72935,35.4923,-94.1377,Dyer,AR,Crawford County,True
72936,35.1955,-94.253,Greenwood,AR,Sebastian County,True
72937,35.1945,-94.3983,Hackett,AR,Sebastian County,True
72938,35.0222,-94.3819,Hartford,AR,Sebastian County,True
72940,35.0963,-94.3313,Huntington,AR,Sebastian County,True
72941,35.3661,-94.1917,Lavaca,AR,Sebastian County,True
72943,35.1587,-93.8003,Magazine,AR,Logan County,True
72944,35.0432,-94.2204,Mansfield,AR,Sebastian County,True
72945,35.0932,-94.3533,Midland,AR,Sebastian County,True
72946,35.6464,-94.1497,Mountainburg,AR,Crawford County,True
72947,35.5172,-93.9885,Mulberry,AR,Crawford County,True
72948,35.6743,-94.4124,Natural Dam,AR,Crawford County,True
72949,35.5246,-93.8374,Ozark,AR,Franklin County,True
72950,34.8003,-93.9509,Parks,AR,Scott County,True
72951,35.2917,-93.8899,Ratcliff,AR,Logan County,True
72952,35.5468,-94.2913,Rudy,AR,Crawford County,True
72955,35.5748,-94.4349,Uniontown,AR,Crawford County,True
72956,35.454,-94.3278,Van Buren,AR,Crawford County,True
72957,35.4368,-94.3483,Van Buren,AR,Crawford County,True
72958,34.9026,-94.0772,Waldron,AR,Scott County,True
72959,35.8312,-94.1187,Winslow,AR,Washington County,True
73001,35.2032,-98.3574,Albert,OK,Caddo County,True
73002,34.9612,-97.7571,Alex,OK,Grady County,True
73003,35.6748,-97.4997,Edmond,OK,Oklahoma County,True
73004,35.1526,-97.8532,Amber,OK,Grady County,True
73005,35.0728,-98.2429,Anadarko,OK,Caddo County,True
73006,34.9034,-98.3695,Apache,OK,Caddo County,True
73007,35.6543,-97.3243,Arcadia,OK,Oklahoma County,True
73008,35.5043,-97.6399,Bethany,OK,Oklahoma County,True
73009,35.3106,-98.3148,Binger,OK,Caddo County,True
73010,35.1192,-97.6401,Blanchard,OK,McClain County,True
73011,34.8741,-97.7118,Bradley,OK,Grady County,True
73012,35.6215,-97.4733,Edmond,OK,Oklahoma County,True
73013,35.6215,-97.4733,Edmond,OK,Oklahoma County,True
73014,35.5476,-98.1512,Calumet,OK,Canadian County,True
73015,35.1235,-98.5755,Carnegie,OK,Caddo County,True
73016,35.8,-97.6795,Cashion,OK,Kingfisher County,True
73017,34.9321,-98.1466,Cement,OK,Caddo County,True
73018,35.0268,-97.9518,Chickasha,OK,Grady County,True
73019,35.2086,-97.4445,Norman,OK,Cleveland County,True
73020,35.4718,-97.2726,Choctaw,OK,Oklahoma County,True
73021,35.3448,-98.6707,Colony,OK,Washita County,True
73022,35.6193,-97.9796,Concho,OK,Canadian County,True
73023,35.0526,-97.9364,Chickasha,OK,Grady County,True
73024,35.3784,-98.7818,Corn,OK,Washita County,True
73025,35.722,-97.5133,Edmond,OK,Oklahoma County,True
73026,35.2343,-97.2914,Norman,OK,Cleveland County,True
73027,35.8985,-97.2607,Coyle,OK,Logan County,True
73028,35.942,-97.5969,Crescent,OK,Logan County,True
73029,34.8959,-98.2083,Cyril,OK,Caddo County,True
73030,34.4953,-97.1084,Davis,OK,Murray County,True
73031,35.009,-97.6318,Dibble,OK,McClain County,True
73032,34.402,-97.051,Dougherty,OK,Murray County,True
73033,35.3053,-98.5578,Eakly,OK,Caddo County,True
73034,35.6665,-97.4798,Edmond,OK,Oklahoma County,True
73036,35.5335,-97.9591,El Reno,OK,Canadian County,True
73038,35.1161,-98.4303,Fort Cobb,OK,Caddo County,True
73039,34.506,-97.1131,Davis,OK,Murray County,True
73040,35.6217,-98.3905,Geary,OK,Blaine County,True
73041,35.0759,-98.876,Gotebo,OK,Kiowa County,True
73042,35.1875,-98.2835,Gracemont,OK,Caddo County,True
73043,35.7333,-98.3841,Greenfield,OK,Blaine County,True
73044,35.833,-97.436,Guthrie,OK,Logan County,True
73045,35.4833,-97.1734,Harrah,OK,Oklahoma County,True
73047,35.4675,-98.3313,Hinton,OK,Caddo County,True
73048,35.452,-98.5604,Hydro,OK,Caddo County,True
73049,35.5753,-97.2891,Jones,OK,Oklahoma County,True
73050,35.9419,-97.2557,Langston,OK,Logan County,True
73051,35.0377,-97.2609,Lexington,OK,Cleveland County,True
73052,34.8211,-97.5998,Lindsay,OK,Garvin County,True
73053,35.3679,-98.3898,Lookeba,OK,Caddo County,True
73054,35.6617,-97.1956,Luther,OK,Oklahoma County,True
73055,34.6387,-97.941,Marlow,OK,Stephens County,True
73056,36.1485,-97.6171,Marshall,OK,Logan County,True
73057,34.8113,-97.4131,Maysville,OK,Garvin County,True
73058,35.8451,-97.2462,Meridian,OK,Logan County,True
73059,35.3067,-97.9664,Minco,OK,Grady County,True
73061,36.2902,-97.0228,Morrison,OK,Noble County,True
73062,35.0654,-98.7307,Mountain View,OK,Kiowa County,True
73063,36.0537,-97.4098,Mulhall,OK,Logan County,True
73064,35.3885,-97.7309,Mustang,OK,Canadian County,True
73065,35.2453,-97.6216,Newcastle,OK,McClain County,True
73066,35.4928,-97.3276,Nicoma Park,OK,Oklahoma County,True
73067,34.9143,-97.9333,Ninnekah,OK,Grady County,True
73068,35.1417,-97.3409,Noble,OK,Cleveland County,True
73069,35.2204,-97.4577,Norman,OK,Cleveland County,True
73070,35.1876,-97.3975,Norman,OK,Cleveland County,True
73071,35.233,-97.4067,Norman,OK,Cleveland County,True
73072,35.199,-97.4841,Norman,OK,Cleveland County,True
73073,36.142,-97.396,Orlando,OK,Logan County,True
73074,34.8285,-97.2608,Paoli,OK,Garvin County,True
73075,34.7385,-97.2195,Pauls Valley,OK,Garvin County,True
73077,36.2875,-97.2842,Perry,OK,Noble County,True
73078,35.6695,-97.7431,Piedmont,OK,Canadian County,True
73079,35.1544,-97.979,Pocasset,OK,Grady County,True
73080,35.0103,-97.4255,Purcell,OK,McClain County,True
73082,34.7708,-97.9431,Rush Springs,OK,Grady County,True
73083,35.6665,-97.4654,Edmond,OK,Oklahoma County,True
73084,35.5183,-97.3488,Spencer,OK,Oklahoma County,True
73085,35.4895,-97.75,Yukon,OK,Canadian County,True
73086,34.5116,-96.9797,Sulphur,OK,Murray County,True
73089,35.2674,-97.7446,Tuttle,OK,Grady County,True
73090,35.3913,-97.9398,Union City,OK,Canadian County,True
73092,35.0836,-98.0792,Verden,OK,Grady County,True
73093,35.1324,-97.487,Washington,OK,McClain County,True
73094,35.1,-98.34,Washita,OK,Caddo County,False
73095,34.9154,-97.329,Wayne,OK,McClain County,True
73096,35.535,-98.6996,Weatherford,OK,Custer County,True
73097,35.397,-97.6519,Wheatland,OK,Oklahoma County,True
73098,34.6385,-97.177,Wynnewood,OK,Garvin County,True
73099,35.4977,-97.7323,Yukon,OK,Canadian County,True
73101,35.4916,-97.5628,Oklahoma City,OK,Oklahoma County,True
73102,35.4726,-97.5199,Oklahoma City,OK,Oklahoma County,True
73103,35.491,-97.5196,Oklahoma City,OK,Oklahoma County,True
73104,35.4794,-97.5017,Oklahoma City,OK,Oklahoma County,True
73105,35.5108,-97.5003,Oklahoma City,OK,Oklahoma County,True
73106,35.4853,-97.5372,Oklahoma City,OK,Oklahoma County,True
73107,35.4874,-97.574,Oklahoma City,OK,Oklahoma County,True
73108,35.4445,-97.5619,Oklahoma City,OK,Oklahoma County,True
73109,35.4259,-97.5261,Oklahoma City,OK,Oklahoma County,True
73110,35.4605,-97.3974,Oklahoma City,OK,Oklahoma County,True
73111,35.5042,-97.4806,Oklahoma City,OK,Oklahoma County,True
73112,35.5184,-97.5746,Oklahoma City,OK,Oklahoma County,True
73113,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73114,35.5704,-97.5257,Oklahoma City,OK,Oklahoma County,True
73115,35.4449,-97.446,Oklahoma City,OK,Oklahoma County,True
73116,35.5463,-97.5642,Oklahoma City,OK,Oklahoma County,True
73117,35.4797,-97.4722,Oklahoma City,OK,Oklahoma County,True
73118,35.5136,-97.5319,Oklahoma City,OK,Oklahoma County,True
73119,35.421,-97.5616,Oklahoma City,OK,Oklahoma County,True
73120,35.5835,-97.5638,Oklahoma City,OK,Oklahoma County,True
73121,35.5062,-97.4452,Oklahoma City,OK,Oklahoma County,True
73122,35.5184,-97.6167,Oklahoma City,OK,Oklahoma County,True
73123,35.4676,-97.5164,Oklahoma City,OK,Oklahoma County,True
73124,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73125,35.4654,-97.5218,Oklahoma City,OK,Oklahoma County,True
73126,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73127,35.4834,-97.6299,Oklahoma City,OK,Oklahoma County,True
73128,35.4444,-97.6164,Oklahoma City,OK,Canadian County,True
73129,35.4312,-97.4913,Oklahoma City,OK,Oklahoma County,True
73130,35.4604,-97.3419,Oklahoma City,OK,Oklahoma County,True
73131,35.5797,-97.4691,Oklahoma City,OK,Oklahoma County,True
73132,35.5583,-97.6375,Oklahoma City,OK,Oklahoma County,True
73134,35.6174,-97.5583,Oklahoma City,OK,Oklahoma County,True
73135,35.411,-97.4388,Oklahoma City,OK,Oklahoma County,True
73136,35.4676,-97.5164,Oklahoma City,OK,Oklahoma County,True
73137,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73139,35.3792,-97.5362,Oklahoma City,OK,Oklahoma County,True
73140,35.5185,-97.4275,Oklahoma City,OK,Oklahoma County,True
73141,35.4918,-97.3666,Oklahoma City,OK,Oklahoma County,True
73142,35.599,-97.6251,Oklahoma City,OK,Oklahoma County,True
73143,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73144,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73145,35.4304,-97.3962,Oklahoma City,OK,Oklahoma County,True
73146,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73147,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73148,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73149,35.395,-97.4972,Oklahoma City,OK,Oklahoma County,True
73150,35.4123,-97.3331,Oklahoma City,OK,Oklahoma County,True
73151,35.5676,-97.4111,Oklahoma City,OK,Oklahoma County,True
73152,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73153,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73154,35.5238,-97.5255,Oklahoma City,OK,Oklahoma County,True
73155,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73156,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73157,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73159,35.3922,-97.5567,Oklahoma City,OK,Oklahoma County,True
73160,35.334,-97.4768,Oklahoma City,OK,Cleveland County,True
73162,35.5806,-97.6419,Oklahoma City,OK,Oklahoma County,True
73163,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73164,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73165,35.3267,-97.3534,Oklahoma City,OK,Cleveland County,True
73167,35.4676,-97.5164,Oklahoma City,OK,Oklahoma County,True
73169,35.3882,-97.6587,Oklahoma City,OK,Oklahoma County,True
73170,35.327,-97.5556,Oklahoma City,OK,Cleveland County,True
73172,35.5175,-97.6218,Oklahoma City,OK,Oklahoma County,True
73173,35.3425,-97.6317,Oklahoma City,OK,Cleveland County,True
73175,35.4676,-97.5164,Oklahoma City,OK,Oklahoma County,True
73178,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73179,35.4242,-97.6547,Oklahoma City,OK,Oklahoma County,True
73184,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73185,35.4676,-97.5164,Oklahoma City,OK,Oklahoma County,False
73189,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73190,35.4676,-97.5164,Oklahoma City,OK,Oklahoma County,True
73193,35.45,-97.51,Oklahoma City,OK,Oklahoma County,False
73194,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73195,35.474,-97.5227,Oklahoma City,OK,Oklahoma County,True
73196,35.5514,-97.4075,Oklahoma City,OK,Oklahoma County,True
73197,35.46,-97.51,Oklahoma City,OK,Oklahoma County,False
73198,35.52,-97.56,Oklahoma City,OK,Oklahoma County,False
73199,35.45,-97.51,Oklahoma City,OK,Oklahoma County,False
73301,30.3264,-97.7713,Austin,TX,Travis County,True
73344,30.3264,-97.7713,Austin,TX,Travis County,True
73401,34.1566,-97.1792,Ardmore,OK,Carter County,True
73402,34.2889,-97.2481,Ardmore,OK,Carter County,True
73403,34.1743,-97.1436,Ardmore,OK,Carter County,True
73425,34.4487,-97.5628,Countyline,OK,Stephens County,True
73430,33.9515,-97.3249,Burneyville,OK,Love County,True
73432,34.2625,-96.4588,Coleman,OK,Johnston County,True
73433,34.6265,-97.4142,Elmore City,OK,Garvin County,True
73434,34.6379,-97.5455,Foster,OK,Stephens County,True
73435,34.3488,-97.4924,Fox,OK,Carter County,True
73436,34.2939,-97.0339,Gene Autry,OK,Carter County,True
73437,34.3762,-97.4255,Graham,OK,Carter County,True
73438,34.229,-97.4889,Healdton,OK,Carter County,True
73439,33.9517,-96.712,Kingston,OK,Marshall County,True
73440,33.9687,-96.9064,Lebanon,OK,Marshall County,True
73441,33.8793,-97.4292,Leon,OK,Love County,True
73442,34.3214,-97.6658,Loco,OK,Stephens County,True
73443,34.1774,-97.2685,Lone Grove,OK,Carter County,True
73444,34.4719,-97.3879,Hennepin,OK,Carter County,True
73446,34.0784,-96.7597,Madill,OK,Marshall County,True
73447,34.1899,-96.8778,Mannsville,OK,Johnston County,True
73448,33.9431,-97.1148,Marietta,OK,Love County,True
73449,33.9944,-96.5299,Mead,OK,Bryan County,True
73450,34.1952,-96.5429,Milburn,OK,Johnston County,True
73451,34.17,-97.14,Ardmore,OK,,False
73453,34.0539,-97.1324,Overbrook,OK,Love County,True
73454,34.17,-97.14,Ardmore,OK,,False
73455,34.244,-96.7529,Ravia,OK,Johnston County,True
73456,34.1679,-97.6029,Ringling,OK,Jefferson County,True
73458,34.3038,-97.1223,Springer,OK,Carter County,True
73459,33.7882,-97.1363,Thackerville,OK,Love County,True
73460,34.2643,-96.6675,Tishomingo,OK,Johnston County,True
73461,34.3866,-96.4532,Wapanucka,OK,Johnston County,True
73463,34.1364,-97.4273,Wilson,OK,Carter County,True
73481,34.449,-97.5095,Ratliff City,OK,Carter County,True
73487,34.4777,-97.457,Tatums,OK,Carter County,True
73488,34.4852,-97.5423,Tussy,OK,Carter County,True
73491,34.4565,-97.6689,Velma,OK,Stephens County,True
73501,34.5915,-98.3698,Lawton,OK,Comanche County,True
73502,34.6087,-98.3903,Lawton,OK,Comanche County,True
73503,34.6811,-98.4034,Fort Sill,OK,Comanche County,True
73505,34.6179,-98.4552,Lawton,OK,Comanche County,True
73506,34.6309,-98.4576,Lawton,OK,Comanche County,True
73507,34.6246,-98.3895,Lawton,OK,Comanche County,True
73520,34.2445,-97.967,Addington,OK,Jefferson County,True
73521,34.6484,-99.3205,Altus,OK,Jackson County,True
73522,34.6381,-99.334,Altus,OK,Jackson County,True
73523,34.6633,-99.2757,Altus AFB,OK,Jackson County,True
73526,34.7788,-99.3334,Blair,OK,Jackson County,True
73527,34.6131,-98.6154,Cache,OK,Comanche County,True
73528,34.4262,-98.6514,Chattanooga,OK,Comanche County,True
73529,34.3765,-97.9793,Comanche,OK,Stephens County,True
73530,34.2514,-99.064,Davidson,OK,Tillman County,True
73531,34.1956,-98.577,Devol,OK,Cotton County,True
73532,34.6668,-99.5482,Duke,OK,Jackson County,True
73533,34.5073,-97.9403,Duncan,OK,Stephens County,True
73534,34.5189,-97.9733,Duncan,OK,Stephens County,True
73536,34.4853,-97.8522,Duncan,OK,Stephens County,True
73537,34.4727,-99.646,Eldorado,OK,Jackson County,True
73538,34.772,-98.4073,Elgin,OK,Comanche County,True
73539,34.5137,-99.3167,Elmer,OK,Jackson County,True
73540,34.4645,-98.5577,Faxon,OK,Comanche County,True
73541,34.7847,-98.2002,Fletcher,OK,Comanche County,True
73542,34.4012,-99.0119,Frederick,OK,Tillman County,True
73543,34.4805,-98.3875,Geronimo,OK,Comanche County,True
73544,34.665,-99.7843,Gould,OK,Harmon County,True
73546,34.2282,-98.6867,Grandfield,OK,Tillman County,True
73547,34.9712,-99.3881,Granite,OK,Greer County,True
73548,34.2251,-98.1075,Hastings,OK,Stephens County,True
73549,34.6265,-99.139,Headrick,OK,Jackson County,True
73550,34.6953,-99.9177,Hollis,OK,Harmon County,True
73551,34.3525,-98.8814,Hollister,OK,Tillman County,True
73552,34.6242,-98.7349,Indiahoma,OK,Comanche County,True
73553,34.391,-98.7235,Loveland,OK,Tillman County,True
73554,34.9126,-99.4606,Mangum,OK,Greer County,True
73555,34.5075,-98.9792,Manitou,OK,Tillman County,True
73556,34.7253,-99.387,Martha,OK,Jackson County,True
73557,34.7292,-98.5026,Medicine Park,OK,Comanche County,True
73558,34.7828,-98.579,Meers,OK,Comanche County,True
73559,34.7032,-98.9591,Mountain Park,OK,Kiowa County,True
73560,34.5496,-99.4287,Olustee,OK,Jackson County,True
73561,34.0313,-97.6481,Oscar,OK,Jefferson County,True
73562,34.174,-98.46,Randlett,OK,Cotton County,True
73564,34.847,-98.9836,Roosevelt,OK,Kiowa County,True
73565,34.0238,-97.9461,Ryan,OK,Jefferson County,True
